time_count,traffic (in bits),traffic (in Byte),traffic (in Kilobyte),traffic (in Megabyte)
2005-06-11 17:10:00,2945647746,368205968.25,359576.140869141,351.14857506752
2005-06-11 17:15:00,3050457406,381307175.75,372370.288818359,363.642860174179
2005-06-11 17:20:00,3038145384,379768173,370867.356445312,362.175152778625
2005-06-11 17:25:00,3120947391,390118423.875,380975.02331543,372.045921206474
2005-06-11 17:30:00,2912212603,364026575.375,355494.702514648,347.162795424461
2005-06-11 17:35:00,2790282042,348785255.25,340610.600830078,332.627539873123
2005-06-11 17:40:00,2834770898,354346362.25,346041.369384766,337.93102478981
2005-06-11 17:45:00,2882598806,360324850.75,351879.737060547,343.63255572319
2005-06-11 17:50:00,2917075678,364634459.75,356088.339599609,347.742519140244
2005-06-11 17:55:00,2886717457,360839682.125,352382.502075195,344.123537182808
2005-06-11 18:00:00,2887554672,360944334,352484.701171875,344.223340988159
2005-06-11 18:05:00,2819788886,352473610.75,344212.510498047,336.145029783249
2005-06-11 18:10:00,2927528042,365941005.25,357364.262939453,348.98853802681
2005-06-11 18:15:00,2921493154,365186644.25,356627.582275391,348.269123315811
2005-06-11 18:20:00,3011349932,376418741.5,367596.427246094,358.980885982513
2005-06-11 18:25:00,2969672700,371209087.5,362508.874511719,354.01257276535
2005-06-11 18:30:00,2937991214,367248901.75,358641.505615234,350.235845327377
2005-06-11 18:35:00,2908878671,363609833.875,355087.728393555,346.765359759331
2005-06-11 18:40:00,2967063025,370882878.125,362190.310668945,353.701475262642
2005-06-11 18:45:00,2894086866,361760858.25,353282.088134766,345.002039194107
2005-06-11 18:50:00,3003741720,375467715,366667.690429687,358.073916435242
2005-06-11 18:55:00,2915476468,364434558.5,355893.123535156,347.551878452301
2005-06-11 19:00:00,2831753810,353969226.25,345673.072509766,337.571359872818
2005-06-11 19:05:00,2806459995,350807499.375,342585.448608398,334.556102156639
2005-06-11 19:10:00,2832302428,354037803.5,345740.042480469,337.636760234833
2005-06-11 19:15:00,2881984372,360248046.5,351804.732910156,343.559309482574
2005-06-11 19:20:00,2861506068,357688258.5,349304.939941406,341.11810541153
2005-06-11 19:25:00,2804580565,350572570.625,342356.026000977,334.332056641579
2005-06-11 19:30:00,2669275484,333659435.5,325839.292480469,318.202434062958
2005-06-11 19:35:00,2784400995,348050124.375,339892.699584961,331.926464438438
2005-06-11 19:40:00,2641345120,330168140,322429.82421875,314.872875213623
2005-06-11 19:45:00,2662754163,332844270.375,325043.232788086,317.425032019615
2005-06-11 19:50:00,2677199523,334649940.375,326806.582397461,319.14705312252
2005-06-11 19:55:00,2631671743,328958967.875,321248.99206543,313.719718813896
2005-06-11 20:00:00,2507848994,313481124.25,306133.910400391,298.958896875381
2005-06-11 20:05:00,2546886476,318360809.5,310899.228027344,303.612527370453
2005-06-11 20:10:00,2560828024,320103503,312601.077148437,305.274489402771
2005-06-11 20:15:00,2576831902,322103987.75,314554.675537109,307.182300329208
2005-06-11 20:20:00,2458025035,307253129.375,300051.884155273,293.019418120384
2005-06-11 20:25:00,2471777707,308972213.375,301730.677124023,294.658864378929
2005-06-11 20:30:00,2319457574,289932196.75,283136.910888672,276.500889539719
2005-06-11 20:35:00,2282497729,285312216.125,278625.21105957,272.094932675362
2005-06-11 20:40:00,2301976946,287747118.25,281003.045166016,274.417036294937
2005-06-11 20:45:00,2385382080,298172760,291184.3359375,284.359703063965
2005-06-11 20:50:00,2351425031,293928128.875,287039.188354492,280.311707377434
2005-06-11 20:55:00,2228101169,278512646.125,271985.005981445,265.610357403755
2005-06-11 21:00:00,2166089042,270761130.25,264415.166259766,258.217935800552
2005-06-11 21:05:00,2120160483,265020060.375,258808.652709961,252.742824912071
2005-06-11 21:10:00,2095842110,261980263.75,255840.101318359,249.84384894371
2005-06-11 21:15:00,2176285137,272035642.125,265659.806762695,259.433405041695
2005-06-11 21:20:00,2190127676,273765959.5,267349.569824219,261.083564281464
2005-06-11 21:25:00,2116576498,264572062.25,258371.154541016,252.315580606461
2005-06-11 21:30:00,2061547970,257693496.25,251653.804931641,245.755668878555
2005-06-11 21:35:00,2013589959,251698744.875,245799.555541992,240.038628458977
2005-06-11 21:40:00,1963380264,245422533,239670.442382812,234.053166389465
2005-06-11 21:45:00,2046152726,255769090.75,249774.502685547,243.920412778854
2005-06-11 21:50:00,1925609221,240701152.625,235059.719360352,229.550507187843
2005-06-11 21:55:00,1968991104,246123888,240355.359375,234.722030639648
2005-06-11 22:00:00,1977638195,247204774.375,241410.912475586,235.752844214439
2005-06-11 22:05:00,1883559674,235444959.25,229926.718017578,224.537810564041
2005-06-11 22:10:00,1845994422,230749302.75,225341.115966797,220.059683561325
2005-06-11 22:15:00,1950945088,243868136,238152.4765625,232.570777893066
2005-06-11 22:20:00,1912430664,239053833,233451.008789062,227.979500770569
2005-06-11 22:25:00,1775824616,221978077,216775.465820312,211.694790840149
2005-06-11 22:30:00,1697523801,212190475.125,207217.260864258,202.360606312752
2005-06-11 22:35:00,1703067080,212883385,207893.930664062,203.021416664124
2005-06-11 22:40:00,1698314588,212289323.5,207313.792480469,202.454875469208
2005-06-11 22:45:00,1713783876,214222984.5,209202.133300781,204.298958301544
2005-06-11 22:50:00,1686088172,210761021.5,205821.310058594,200.997373104095
2005-06-11 22:55:00,1633921816,204240227,199453.346679688,194.778658866882
2005-06-11 23:00:00,1696937344,212117168,207145.671875,202.29069519043
2005-06-11 23:05:00,1682265023,210283127.875,205354.61706543,200.541618227959
2005-06-11 23:10:00,1674840234,209355029.25,204448.270751953,199.656514406204
2005-06-11 23:15:00,1674630282,209328785.25,204422.641845703,199.631486177444
2005-06-11 23:20:00,1663804824,207975603,203101.174804687,198.340991020203
2005-06-11 23:25:00,1635939493,204492436.625,199699.645141602,195.019184708595
2005-06-11 23:30:00,1577895762,197236970.25,192614.228759766,188.099832773209
2005-06-11 23:35:00,1512223147,189027893.375,184597.552124023,180.271046996117
2005-06-11 23:40:00,1539844676,192480584.5,187969.320800781,183.563789844513
2005-06-11 23:45:00,1653579218,206697402.25,201852.931884766,197.122003793716
2005-06-11 23:50:00,1593458543,199182317.875,194513.982299805,189.955060839653
2005-06-11 23:55:00,1697771862,212221482.75,207247.541748047,202.390177488327
2005-06-12 00:00:00,1796167807,224520975.875,219258.76550293,214.119888186455
2005-06-12 00:05:00,1774790283,221848785.375,216649.204467773,211.57148873806
2005-06-12 00:10:00,1623969608,202996201,198238.477539063,193.592263221741
2005-06-12 00:15:00,1615211784,201901473,197169.407226563,192.54824924469
2005-06-12 00:20:00,1614321473,201790184.125,197060.72668457,192.442115902901
2005-06-12 00:25:00,1513232973,189154121.625,184720.821899414,180.391427636147
2005-06-12 00:30:00,1492004380,186500547.5,182129.440917969,177.860782146454
2005-06-12 00:35:00,1483590072,185448759,181102.303710938,176.857718467712
2005-06-12 00:40:00,1504984269,188123033.625,183713.900024414,179.408105492592
2005-06-12 00:45:00,1463747914,182968489.25,178680.165283203,174.492348909378
2005-06-12 00:50:00,1446615804,180826975.5,176588.843261719,172.450042247772
2005-06-12 00:55:00,1436538618,179567327.25,175358.718017578,171.248748064041
2005-06-12 01:00:00,1351176664,168897083,164938.557617188,161.072810173035
2005-06-12 01:05:00,1360009439,170001179.875,166016.77722168,162.125759005547
2005-06-12 01:10:00,1376182368,172022796,167991.01171875,164.053722381592
2005-06-12 01:15:00,1457698499,182212312.375,177941.711303711,173.77120244503
2005-06-12 01:20:00,1408432990,176054123.75,171927.855224609,167.898296117783
2005-06-12 01:25:00,1353640741,169205092.625,165239.348266602,161.366551041603
2005-06-12 01:30:00,1317446852,164680856.5,160821.148925781,157.051903247833
2005-06-12 01:35:00,1310227914,163778489.25,159939.930908203,156.191338777542
2005-06-12 01:40:00,1334048352,166756044,162847.69921875,159.030956268311
2005-06-12 01:45:00,1325908854,165738606.75,161854.108154297,158.060652494431
2005-06-12 01:50:00,1352973306,169121663.25,165157.874267578,161.286986589432
2005-06-12 01:55:00,1347932366,168491545.75,164542.525146484,160.686059713364
2005-06-12 02:00:00,1357056665,169632083.125,165656.331176758,161.773760914803
2005-06-12 02:05:00,1292035370,161504421.25,157719.161376953,154.022618532181
2005-06-12 02:10:00,1364171401,170521425.125,166524.829223633,162.621903538704
2005-06-12 02:15:00,1382576653,172822081.625,168771.564086914,164.815980553627
2005-06-12 02:20:00,1378015672,172251959,168214.803710938,164.272269248962
2005-06-12 02:25:00,1325200185,165650023.125,161767.600708008,157.976172566414
2005-06-12 02:30:00,1359760383,169970047.875,165986.37487793,162.096069216728
2005-06-12 02:35:00,1388658308,173582288.5,169513.953613281,165.54097032547
2005-06-12 02:40:00,1372488756,171561094.5,167540.131347656,163.613409519196
2005-06-12 02:45:00,1300509258,162563657.25,158753.571533203,155.032784700394
2005-06-12 02:50:00,1254873676,156859209.5,153182.821777344,149.592599391937
2005-06-12 02:55:00,1247057914,155882239.25,152228.749267578,148.660887956619
2005-06-12 03:00:00,1243530460,155441307.5,151798.151855469,148.240382671356
2005-06-12 03:05:00,1269991076,158748884.5,155028.207519531,151.394733905792
2005-06-12 03:10:00,1411020113,176377514.125,172243.666137695,168.206705212593
2005-06-12 03:15:00,1437568666,179696083.25,175484.456298828,171.371539354324
2005-06-12 03:20:00,1352214407,169026800.875,165065.235229492,161.196518778801
2005-06-12 03:25:00,1337214127,167151765.875,163234.146362305,159.408346056938
2005-06-12 03:30:00,1286620339,160827542.375,157058.146850586,153.377096533775
2005-06-12 03:35:00,1299750406,162468800.75,158660.938232422,154.9423224926
2005-06-12 03:40:00,1367407418,170925927.25,166919.850830078,163.007666826248
2005-06-12 03:45:00,1399165728,174895716,170796.59765625,166.793552398682
2005-06-12 03:50:00,1378523185,172315398.125,168276.755981445,164.33276951313
2005-06-12 03:55:00,1371253087,171406635.875,167389.29284668,163.466106295586
2005-06-12 04:00:00,1372530892,171566361.5,167545.274902344,163.61843252182
2005-06-12 04:05:00,1407007437,175875929.625,171753.837524414,167.728356957436
2005-06-12 04:10:00,1469236805,183654600.625,179350.195922852,175.14667570591
2005-06-12 04:15:00,1460501351,182562668.875,178283.856323242,174.105328440666
2005-06-12 04:20:00,1431739067,178967383.375,174772.835327148,170.676596999168
2005-06-12 04:25:00,1414455548,176806943.5,172663.030761719,168.616240978241
2005-06-12 04:30:00,1383082539,172885317.375,168833.317749023,164.876286864281
2005-06-12 04:35:00,1442436218,180304527.25,176078.639892578,171.951796770096
2005-06-12 04:40:00,1474840750,184355093.75,180034.271240234,175.814718008041
2005-06-12 04:45:00,1486114118,185764264.75,181410.414794922,177.158608198166
2005-06-12 04:50:00,1519257844,189907230.5,185456.279785156,181.109648227692
2005-06-12 04:55:00,1573399146,196674893.25,192065.325439453,187.563794374466
2005-06-12 05:00:00,1553773394,194221674.25,189669.603759766,185.224222421646
2005-06-12 05:05:00,1557301712,194662714,190100.306640625,185.644830703735
2005-06-12 05:10:00,1644899295,205612411.875,200793.37097168,196.087276339531
2005-06-12 05:15:00,1633392012,204174001.5,199388.673339844,194.715501308441
2005-06-12 05:20:00,1601846297,200230787.125,195537.878051758,190.95495903492
2005-06-12 05:25:00,1580321498,197540187.25,192910.339111328,188.389003038406
2005-06-12 05:30:00,1634642675,204330334.375,199541.342163086,194.864591956139
2005-06-12 05:35:00,1667591291,208448911.375,203563.390014648,198.79237306118
2005-06-12 05:40:00,1779576193,222447024.125,217233.42199707,212.142013669014
2005-06-12 05:45:00,1842309701,230288712.625,224891.320922852,219.620430588722
2005-06-12 05:50:00,1825269876,228158734.5,222811.264160156,217.589125156403
2005-06-12 05:55:00,1863043494,232880436.75,227422.301513672,222.092091321945
2005-06-12 06:00:00,1887757150,235969643.75,230439.105224609,225.038188695908
2005-06-12 06:05:00,1888474701,236059337.625,230526.696899414,225.123727440834
2005-06-12 06:10:00,2030338148,253792268.5,247844.012207031,242.035168170929
2005-06-12 06:15:00,1988242622,248530327.75,242705.398193359,237.016990423202
2005-06-12 06:20:00,1938006825,242250853.125,236573.098754883,231.028416752815
2005-06-12 06:25:00,1943928813,242991101.625,237295.997680664,231.734372735023
2005-06-12 06:30:00,2081409146,260176143.25,254078.264892578,248.123305559158
2005-06-12 06:35:00,2141300738,267662592.25,261389.250244141,255.262939691544
2005-06-12 06:40:00,2184601033,273075129.125,266674.930786133,260.424737095833
2005-06-12 06:45:00,2266350037,283293754.625,276654.057250977,270.169977784157
2005-06-12 06:50:00,2289182593,286147824.125,279441.23449707,272.891830563545
2005-06-12 06:55:00,2377742047,297217755.875,290251.71472168,283.44894015789
2005-06-12 07:00:00,2322701052,290337631.5,283532.843261719,276.887542247772
2005-06-12 07:05:00,2420288092,302536011.5,295445.323730469,288.520823955536
2005-06-12 07:10:00,2399584551,299948068.875,292918.036010742,286.05276954174
2005-06-12 07:15:00,2449029364,306128670.5,298953.779785156,291.947050571442
2005-06-12 07:20:00,2414895824,301861978,294787.087890625,287.878015518188
2005-06-12 07:25:00,2490078750,311259843.75,303964.691162109,296.840518712997
2005-06-12 07:30:00,2536244045,317030505.625,309600.103149414,302.34385073185
2005-06-12 07:35:00,2562686812,320335851.5,312827.979980469,305.496074199677
2005-06-12 07:40:00,2572271292,321533911.5,313997.960449219,306.63863325119
2005-06-12 07:45:00,2598345736,324793217,317180.875976562,309.746949195862
2005-06-12 07:50:00,2642897602,330362200.25,322619.336181641,315.057945489883
2005-06-12 07:55:00,2680399045,335049880.625,327197.149047852,319.528465867043
2005-06-12 08:00:00,2781693557,347711694.625,339562.201782227,331.603712677956
2005-06-12 08:05:00,2771246825,346405853.125,338286.965942383,330.358365178108
2005-06-12 08:10:00,2819317787,352414723.375,344155.003295898,336.088870406151
2005-06-12 08:15:00,2801814913,350226864.125,342018.42199707,334.002365231514
2005-06-12 08:20:00,2809544468,351193058.5,342961.971191406,334.923799991608
2005-06-12 08:25:00,2795820655,349477581.875,341286.701049805,333.28779399395
2005-06-12 08:30:00,2849410809,356176351.125,347828.467895508,339.676238179207
2005-06-12 08:35:00,2874784562,359348070.25,350925.849853516,342.701025247574
2005-06-12 08:40:00,2946265777,368283222.125,359651.584106445,351.22225010395
2005-06-12 08:45:00,2895767573,361970946.625,353487.252563477,345.20239508152
2005-06-12 08:50:00,2900074454,362509306.75,354012.994873047,345.71581530571
2005-06-12 08:55:00,2940679968,367584996,358969.72265625,350.556369781494
2005-06-12 09:00:00,2915456319,364432039.875,355890.66394043,347.549476504326
2005-06-12 09:05:00,3023061168,377882646,369026.021484375,360.376974105835
2005-06-12 09:10:00,3034945475,379368184.375,370476.742553711,361.793693900108
2005-06-12 09:15:00,3084952308,385619038.5,376581.092285156,367.754972934723
2005-06-12 09:20:00,3071473962,383934245.25,374935.786376953,366.148228883743
2005-06-12 09:25:00,3026175466,378271933.25,369406.184814453,360.748227357864
2005-06-12 09:30:00,2991676347,373959543.375,365194.866577148,356.635611891746
2005-06-12 09:35:00,3031042889,378880361.125,370000.352661133,361.328469395638
2005-06-12 09:40:00,3073840399,384230049.875,375224.658081055,366.43033015728
2005-06-12 09:45:00,3077064627,384633078.375,375618.240600586,366.81468808651
2005-06-12 09:50:00,3140197978,392524747.25,383324.948486328,374.34077000618
2005-06-12 09:55:00,3146064869,393258108.625,384041.121704102,375.040157914162
2005-06-12 10:00:00,3244841171,405605146.375,396098.775756836,386.815210700035
2005-06-12 10:05:00,3417430037,427178754.625,417166.752563477,407.38940680027
2005-06-12 10:10:00,3226256128,403282016,393830.09375,384.599700927734
2005-06-12 10:15:00,3122605412,390325676.5,381177.418457031,372.243572711945
2005-06-12 10:20:00,3145857951,393232243.875,384015.86315918,375.015491366386
2005-06-12 10:25:00,3121450423,390181302.875,381036.428588867,372.105887293816
2005-06-12 10:30:00,3147649657,393456207.125,384234.577270508,375.22907936573
2005-06-12 10:35:00,3244604898,405575612.25,396069.933837891,386.787044763565
2005-06-12 10:40:00,3229251860,403656482.5,394195.783691406,384.956820011139
